unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az
1557,9,1,1,1,5,-322.0,-645.0,-400.5,3616.436649,-80.0,-1594.0,-844.5,3545.28863,2565.839413,-666.5,4376.356035,2242.625024,-79.0,5199.917521,-55.02352941,2201.22855,4159.201199,3156.388235,4180.100632,3752.190108,-783.0,-108.5,4200.950405,4308.233417,-252.0,-463.0,4030.58423,-1969,2783.535714,-759.5,3757.306026,3415.642857,2733.494118,-692.0,-554.25,3898.747914,-263.0,-809.5,1654,1979.807121,3367.261905,392.5,1802.948708,2232.946434,3505.624211,-3.541176471,2258.258824,-653.0,1630.5,4345.077715,1330,-802.0,4398.082353,-587.4,-605.0,1706.493224,-503.5,-1827.285714,170.0,-553.1294118,-979.0,1730.464286,3471.352941,-354.2352941,2283.182433,3329.247059,2247.5,1866.469897,2457.056399,3802.954808,-983.5,-564.047619,1832.978151,1900.96925,1478.0,2255.143361,23,2804.142857,9,1790.52381,4013.589769,1755.515902,713.9058824,2662.081912,8347,-2333.729412,-1649.0,1484,-943,3479.285714,3590.403153,-12321,-1159,2198.125063,2953.785714,2377.729412,-198.8117647,-170.0,1952.261905,-839.5
1558,9,1,1,1,5,49.0,130.0,-144.0,3188.27476,-145.5,-519.0,-631.0,4045.028852,2066.121827,-228.0,3494.184073,1531.800277,-1165.0,3906.350331,-462.8533333,1685.75774,4050.018588,2666.539474,4254.329266,3792.613475,802.0,-1472.0,4045.648439,3987.604241,-206.0,-240.5,3604.570281,-1799,3863.293333,-666.0,4478.432644,2319.36,3309.56,-990.0,-932.4666667,3982.858566,-465.0,-378.0,-308,1831.229743,2915.813333,-3255.0,2268.70339,1761.358169,2753.284322,-168.4266667,1843.693333,-251.0,2024.0,3788.949518,830,-791.0,3318.613333,-151.2894737,-611.0,1415.267429,-588.0,-3535.413333,-287.0,-100.4266667,-644.0,1923.666667,2417.48,-628.1733333,2672.692947,2846.826667,-605.0,1453.757608,1447.807826,3936.869003,-1042.0,-364.68,2055.31342,1828.473915,-442.5,1537.659228,209,4087.493333,9,2324.426667,3661.631494,2222.147101,-634.0263158,2162.581818,9176,-2813.855263,-2372.0,1870,-683,3014.44,4598.875496,-9301,-1338,2586.051544,3381.746667,1064.96,380.04,-1377.5,1454.92,-487.0
1559,9,1,1,1,5,-272.0,-538.0,-538.0,4065.365054,-385.0,-505.0,-657.0,3584.369509,2499.163689,-297.0,4512.789779,1654.46945,-715.0,3367.384248,-146.686747,2215.291411,3390.165389,2934.855422,4180.650262,4337.390013,-156.0,-534.0,2923.522848,4269.490231,-498.5,-342.0,3764.843757,-1004,3562.289157,-163.0,4322.221242,3232.542169,2557.195122,-400.0,-91.57831325,3787.514572,-655.0,-878.5,93,2163.728148,3282.361446,-1437.0,1733.704448,2216.669753,3843.136492,-96.36144578,2119.987952,-1003.5,1828.0,3672.836495,1300,-331.0,2458.597561,-412.902439,-388.0,1542.149915,-455.0,-1320.707317,1881.0,-479.8658537,-774.0,1942.012195,2836.481928,-122.7831325,2419.61185,2697.626506,466.0,1850.217402,1959.144509,3890.669833,-368.0,-288.9390244,2091.112399,2109.845554,366.0,1878.132805,1037,2847.597561,9,1761.662651,4143.486082,2152.008256,-460.2560976,2512.481553,8431,-1839.46988,-811.0,1076,-962,3537.658537,4280.532466,-11074,-2730,2352.071339,3561.902439,2572.792683,1070.650602,-1690.0,2212.578313,-666.0
1560,9,1,1,1,5,-593.0,-537.0,-382.5,4048.317127,-573.0,-130.5,-1059.0,3997.926102,2262.525034,-430.0,4726.626615,1952.964388,-108.0,4081.623616,-79.54945055,1766.974758,4040.208102,3932.777778,3807.64647,3988.837051,-2237.0,-326.0,4074.725763,3032.083061,-1003.5,-133.0,4587.786101,-1202,2912.120879,-555.0,3568.31075,3300.791209,3334.571429,-176.5,-102.2967033,4544.544725,-758.0,-203.0,1356,1690.640245,2497.626374,-728.0,2020.916573,1791.496848,3649.15042,-238.7692308,1811.866667,-309.0,1712.0,4397.78288,1001,-350.0,3287.211111,101.9333333,-230.0,2166.717857,-375.0,-3182.022222,957.0,-630.4175824,-317.0,2366.989011,3411.9,-265.3111111,2002.137533,3245.89011,1826.0,1572.195134,1697.570427,3985.789056,-223.0,-299.4555556,1639.298067,1568.705872,-26.0,2445.362641,1766,3315.866667,9,1542.824176,3678.700371,2195.0015,829.0,2262.525037,8114,-3009.747253,-2166.0,478,-1150,3643.153846,3706.515782,-11636,-1257,1975.67652,2803.588889,2294.177778,16.18888889,-515.0,1524.912088,-537.5
1561,9,1,1,1,5,-475.0,-637.0,-299.0,4630.659947,-303.0,-433.5,-424.0,3494.99517,1888.45452,-75.0,3686.428697,2565.616073,4.0,4044.674923,601.2823529,2480.869656,4477.05218,3259.802326,4233.452805,4399.974497,-2175.5,-211.0,3708.932611,4184.993425,-598.0,-451.0,4249.072798,-915,3373.270588,-450.0,3732.191019,3605.658824,2775.494118,-487.0,145.1058824,3777.303394,-900.0,-264.0,2368,2289.379675,3179.964706,97.0,1433.450557,2602.209349,4229.649522,-550.3764706,1631.141176,-375.5,1730.0,3687.747533,383,-487.0,2963.564706,-273.6395349,-1010.0,1555.439911,-611.0,-4329.564706,1717.0,-361.4588235,-795.0,1860.164706,2827.282353,-486.4470588,2296.695042,2840.035294,2936.0,2652.850919,2316.546489,3789.952798,-551.0,-142.6705882,2297.516265,2260.665126,-154.0,2220.171983,1660,2980.623529,9,1876.376471,4277.063714,2443.084112,673.6744186,1925.636005,7793,-1009.104651,-2434.0,557,-701,2909.6,4150.947024,-10213,-820,2240.537621,2958.670588,2143.564706,372.3647059,-218.5,2742.117647,-333.0
1562,9,1,1,1,5,-468.5,-291.0,-660.0,3258.285599,-1013.0,-850.0,-445.5,4095.238711,1952.982786,-362.0,3360.824133,1537.036461,-646.0,3868.790365,-197.0119048,2521.487007,4152.11408,2485.071429,4326.807767,2798.008696,-818.0,-537.5,3907.27068,3796.111606,-538.0,-591.0,3336.685431,-2617,3067.445783,-760.0,4686.44981,3345.084337,3296.26506,-541.0,-624.6547619,4661.140981,-694.0,-776.0,1747,1966.409449,3016.156627,1198.0,2853.777773,2569.835825,3902.226446,383.3571429,1920.638554,-667.0,1604.0,3681.58821,1428,-523.0,3299.421687,82.6746988,-361.0,2581.578386,-756.0,-1222.73494,2426.5,-252.5542169,-603.0,1408.024096,2663.891566,-270.1325301,2443.468057,2409.940476,1079.0,1405.477922,1607.50037,3801.271795,-437.0,-1150.204819,1386.945267,1950.123711,-311.0,1202.099643,1009,3251.578313,9,1951.096386,3756.670115,2412.709619,-238.5060241,2081.512926,9154,-2852.072289,-622.0,223,-2132,2913.915663,4005.152037,-9537,-767,2368.571555,3648.614458,1927.722892,295.8674699,-291.0,2223.012048,-857.0
1563,9,1,1,1,5,-466.0,-390.5,-453.0,3910.70588,-798.0,-296.0,-495.0,4581.025037,1990.611439,-460.0,4060.23702,2130.895198,-299.0,4671.483464,-293.3614458,1719.84519,4227.46476,3495.927711,3235.11955,3425.447817,-1743.0,-426.0,4525.829433,3549.320638,-1404.0,-305.0,4557.395978,-1876,3017.277108,-586.0,3618.299961,2281.722892,3832.682927,-409.0,110.7228916,4349.429187,-489.5,-369.5,1294,2004.698843,2940.084337,-1828.0,2063.992149,1723.301992,4216.457909,-326.1566265,1679.445783,-470.5,988.0,4611.290135,1621,-338.0,3495.97561,-182.7317073,-591.0,2501.970288,-655.0,-3378.536585,1022.0,-32.8902439,-223.0,1758.695122,3030.373494,-338.5903614,2026.82137,3848.204819,2777.0,1679.192895,2159.132517,3772.146914,-199.0,-112.6341463,1766.118463,2004.429017,1301.0,2275.037793,2746,2607.073171,9,2301.939759,3608.672067,1620.319666,-279.304878,1991.344397,7920,-2954.975904,-2116.0,-106,-1260,3277.731707,3854.949493,-6460,-1656,2002.150147,2902.804878,2149.743902,905.7951807,-1547.0,2358.891566,-400.0
1564,9,1,1,1,5,-660.5,-528.0,-708.0,3711.90897,-465.0,-836.0,-540.0,3467.509748,1289.709103,-933.0,3745.663022,1688.50469,-261.0,3865.957419,338.9625,1944.83948,3577.111517,2592.358025,3699.235298,4504.678419,425.0,79.0,3452.908393,3666.954788,-811.5,-884.0,3561.431816,-1821,3202.55,-165.5,3588.764021,3191.4625,2316.325,-739.5,15.6125,3278.659232,-247.0,-383.0,-60,1973.029355,2956.85,393.5,1662.649884,2098.471116,4590.868428,-169.6,2772.4125,-375.0,1404.0,3962.5859,485,-1102.0,3147.8875,-128.3703704,-447.0,2443.884676,-667.0,-3041.2,2019.0,-233.9125,-35.0,1378.825,2849.3375,-378.0375,1794.209133,3240.1125,2346.0,1850.019682,1537.878756,4304.163011,-53.5,35.4875,2078.582293,1959.11454,2893.0,1796.209389,1642,3063.4875,9,1828.325,4203.047451,2076.314629,-700.6666667,1764.831675,7285,-1108.395062,-1751.5,476,-1961,3181.8,3838.64013,-9629,-685,1760.386185,2698.225,1863.925,-36.525,-258.0,2120.5625,-541.0
1565,9,1,1,1,5,-128.5,-572.0,-247.0,4496.81212,-265.0,-877.0,-520.0,3931.787268,1310.247707,-870.0,4237.914701,1802.421096,-682.0,3833.760057,-485.8289474,1782.804355,3811.685502,2401.896104,4482.221075,3909.973036,-182.0,-585.0,4227.469317,3353.415443,-488.0,-1005.0,3081.886646,-1120,2810.025974,-1386.0,3825.79097,3397.103896,3092.779221,-443.0,-323.4935065,4083.355127,-779.5,-230.0,1405,1780.685064,3656.87013,1021.0,2010.63262,1929.179861,3925.859128,-41.36842105,2594.493506,-127.0,1765.0,4261.89215,738,-444.0,2286.223684,-185.1688312,-607.0,1696.985624,-740.0,-1358.236842,1704.0,-499.2467532,-809.0,1673.118421,3490.194805,-528.5584416,2096.122887,3308.276316,-908.0,2302.476881,2214.060097,3521.293264,-901.0,-697.4675325,1861.73092,1709.266503,107.0,1955.614881,-204,2999.342105,9,1598.623377,4119.374267,1636.129892,160.7272727,1643.814944,10353,-1732.960526,-994.0,1518,-1733,3386.565789,3332.902393,-9321,-1443,2004.636364,3310.12987,1724.671053,-465.5194805,378.5,1689.636364,-451.0
1566,9,1,1,1,5,-1115.0,-768.0,-556.0,2775.03123,-300.0,-1343.0,-658.0,4254.919802,2034.275381,-939.0,3380.509245,1172.461363,-452.0,4472.313029,620.6835443,1421.333154,4277.634121,2343.21519,3877.579498,3582.87706,-129.0,-1065.0,4188.459242,3233.98285,-961.5,-481.0,3595.1313,-1410,2520.126582,-513.0,3311.579482,2842.379747,3469.884615,-754.0,-728.8481013,4600.965561,-340.0,-845.5,993,1644.377838,2947.734177,-199.0,1940.872529,1682.940669,3632.909458,-938.0126582,1663.860759,-641.5,1129.0,4079.549643,923,-59.0,3637.115385,-246.3589744,-682.0,1991.000899,-669.5,-2797.397436,527.0,-251.7564103,-573.0,1583.884615,4087.974684,-227.6075949,2020.463172,3067.56962,2965.0,1535.023603,2100.645892,3873.735634,-681.0,-356.6666667,1298.165354,1624.991441,1234.0,1966.293409,1759,3866.589744,9,1975.405063,3901.614156,1270.193003,-467.0512821,2270.09247,8018,-2618.594937,-1779.0,1098,-1441,2477.653846,3346.564613,-5930,-475,1956.921691,2421.076923,1557.025641,-604.3037975,-1740.0,2528.78481,-587.0
1567,9,1,1,1,5,-518.0,-938.5,-118.0,477.8406289,2615.5,730.0,-173.0,4071.292583,216.7420277,684.0,937.7507398,383.2709443,900.0,124.3060739,3782.619048,1316.998269,2159.021572,530.047619,928.6664363,1796.879345,-1338.5,470.5,8194.310325,2588.521926,434.0,833.0,549.5284992,-2725,1737.0,-2793.5,4705.533716,202.25,3910.8,332.0,904.047619,4692.323183,1025.5,983.0,751,1109.295227,797.05,1431.5,484.0617626,1573.573473,1466.856892,-272.2857143,41.04761905,-2530.0,148.0,1807.718043,-1412,-710.5,59.0,-516.1428571,731.0,869.7338582,136.0,-1750.3,410.0,-1029.0,-778.0,-294.1,1061.714286,106.3809524,1037.243003,1214.809524,512.5,498.1274937,145.0345735,4484.29524,905.0,-583.5238095,1285.763777,414.3608331,-140.5,431.2752572,-919,1292.55,9,-285.8,982.1275121,876.2795348,-5261.714286,774.4249172,6876,-1540.7,-1638.5,-794,-823,922.45,2785.434275,-2185,-2224,371.1366802,4381.05,-772.7619048,3321.190476,-1790.5,-1724.3,-2503.0
1568,10,1,1,1,5,-231.0,-827.0,-338.5,3237.741873,-554.0,-639.0,-1000.5,3014.43765,1879.460102,-862.5,3436.55254,1750.678946,-282.0,3474.142472,473.6033058,1695.109167,2886.60813,2893.107438,3600.783527,3441.520164,-1140.5,-691.5,2974.812303,3952.161359,-310.0,-524.0,3384.354633,-1890,2699.05,-882.5,3256.833231,3048.333333,2576.0,-236.0,-690.6,2938.829343,-262.0,-1050.0,961,1608.058922,2630.875,-413.5,1441.496607,1866.288671,3446.121499,-485.4876033,1342.099174,-677.0,780.0,3057.747767,1521,-605.0,3028.826446,-986.3801653,-645.5,1378.169036,-655.5,-1113.541667,1064.0,-944.4380165,-740.0,1230.641667,3112.289256,-149.2809917,1769.071737,2769.206612,419.5,1557.594887,1556.48797,3424.266389,-710.5,-685.2166667,1940.418104,1301.49542,2523.0,1838.069375,540,2677.125,10,816.825,3078.926348,1400.795459,-11.7107438,1985.810164,6214,-1692.446281,-874.5,1556,-1010,2624.258333,3237.72434,-9691,-1735,1648.623671,2775.525,1518.809917,-276.0909091,-1443.0,1392.333333,-992.5
1569,10,1,1,1,5,-573.0,-409.0,-903.5,3093.882273,-431.0,-620.0,-178.0,3094.573851,1881.082862,-719.0,3869.075423,1416.824699,-244.0,3180.868577,-422.2056075,1841.989468,3246.159707,2541.196262,3886.802981,3235.801261,-7.0,-480.5,3174.451382,3423.078879,-299.0,-121.0,2948.288412,-3094,2771.216981,-573.0,3619.501459,2594.811321,2827.429907,-536.0,-540.5566038,3270.404344,-490.0,-545.0,535,1511.596275,2988.650943,-270.0,1704.712389,1920.022556,3240.857694,-832.9252336,1175.186916,-467.0,687.5,2827.464632,1822,-204.0,2729.168224,-593.6728972,-597.5,1481.995193,-987.5,-1367.981132,1759.0,-470.4579439,-819.5,1009.471698,2667.35514,-997.1028037,1752.619353,2568.186916,1745.5,1361.308474,1684.939359,3001.327026,-592.0,-670.4433962,1524.38202,1436.521013,1745.0,1822.923589,1432,2905.839623,10,1423.207547,3557.751912,1344.401105,567.0934579,2046.442758,6555,-1500.084112,-1025.5,779,-1261,3165.216981,3238.967549,-11508,-2389,1730.394706,3060.226415,1371.897196,258.046729,-1785.0,714.4622642,-1085.5
1570,10,1,1,1,5,-736.0,-1034.0,-355.5,3306.316495,-933.0,-675.0,-289.5,2974.31598,1558.014903,-617.0,3615.345144,1783.479858,-502.0,3276.90482,41.23684211,1773.462006,3149.485154,2849.570175,3213.076427,2996.485741,-186.5,-519.5,3144.462447,2972.428607,-113.5,-806.0,3491.718703,-1016,2855.043478,-422.0,3141.589354,2966.156522,2478.365217,-879.0,-544.7304348,3331.36176,-1031.5,-320.5,1262,1545.320569,2985.315789,-1601.0,1633.483811,1893.403988,3224.982682,-784.6315789,1624.373913,-785.0,1327.0,3326.39287,1320,-842.0,2833.780702,-677.245614,-279.0,1732.762998,-630.0,-1149.464912,2383.5,-1010.965217,-215.5,1598.885965,2858.808696,-758.6521739,1807.215417,2817.77193,537.0,1337.19774,1345.603721,2917.08205,-423.0,-541.2017544,1488.335335,1168.745049,495.0,1796.178878,1590,2824.5,10,983.2017544,3391.887127,1530.068541,24.11403509,1624.970877,7707,-1654.087719,-626.0,1841,-1722,3088.894737,3123.072946,-8486,-1406,1752.34844,2757.373913,1350.121739,437.8782609,-1033.5,1402.104348,-417.5
1571,10,1,1,1,5,-586.0,-1072.0,-296.0,3082.070843,-866.0,-616.0,-294.0,3150.069296,1586.658329,-517.0,3016.509657,1616.876397,-726.5,3207.704813,65.87155963,1787.161231,3161.013626,2794.953704,3413.739963,3322.003835,-1202.0,-636.0,3452.885586,3201.84689,-541.0,-956.0,3319.750134,-1225,2290.275229,-1488.0,2971.40709,2509.541284,2710.12844,-769.5,-523.3211009,3576.73118,-800.5,-394.0,1401,1701.301798,2896.357798,-1543.0,1610.255574,1828.170101,3191.94203,-515.559633,552.212963,-294.0,705.0,3220.000719,574,-710.0,2892.537037,-457.3888889,-330.0,1794.66588,-492.5,-1897.453704,1410.5,-871.0917431,-484.5,1321.678899,2480.787037,-869.3148148,1594.758605,2885.623853,1321.0,1350.398103,1245.97139,3883.142352,-316.0,-461.0555556,1416.519972,1461.378453,-385.0,1795.741443,1354,2885.555556,10,1087.036697,3292.480575,1309.655529,30.89814815,1656.933616,7696,-1638.825688,-991.0,648,-1452,2522.844037,2783.61341,-5088,-1346,1558.566618,2607.314815,934.287037,491.8796296,301.0,1405.440367,-136.5
1572,10,1,1,1,5,-308.0,-673.0,-1406.0,2703.690494,-543.5,-391.0,-582.0,1635.146463,760.1465605,-358.5,3170.993222,787.3586016,-567.5,3036.629549,244.0606061,2063.641729,3820.58364,2607.181818,2583.104243,2597.22252,-2731.5,-678.0,2200.2886,3733.653826,-1435.5,-724.0,2904.741803,-2649,2214.469697,-223.5,3589.360249,3236.787879,1583.681818,-248.0,-202.0909091,3287.876124,-375.0,-277.0,1602,903.3452141,3012.878788,713.5,1534.739864,2189.393402,3469.621493,-628.8181818,2007.742424,-1269.0,1000.5,2793.461809,492,-17.5,2583.287879,-812.9242424,-853.5,1905.469625,-860.0,-1426.621212,2275.0,-776.0606061,-593.0,1975.833333,3270.121212,97.74242424,1955.513139,2409.878788,-1429.0,1939.843136,1843.045735,2111.395941,-279.5,-1178.333333,1121.933881,462.3445809,-2273.5,2059.636795,1443,2153.954545,10,796.5606061,3323.886348,1760.021005,-1853.469697,831.7209431,6518,-3139.393939,-663.5,1620,-332,2660.257576,2364.605858,-4297,-1661,1955.398744,3186.363636,1874.984848,-687.4393939,1012.0,1553.651515,-355.0
1573,10,1,1,1,5,-680.0,-690.0,-489.0,3428.240007,-426.0,-396.0,-578.0,3237.830307,1829.005139,-718.0,3283.163607,1445.870724,-281.0,3314.89171,97.18811881,1731.990592,3160.429331,2811.643564,3273.026141,3549.401755,-1237.0,-839.0,3258.137719,3145.470419,-307.5,-183.0,3185.014304,-2019,3120.831683,-399.0,3805.431522,2978.217822,2801.712871,-619.0,-850.2574257,3638.554167,-525.0,-741.0,1697,1768.636573,2621.871287,-362.0,1885.517772,1756.69829,3504.107077,-263.3564356,1584.287129,-599.0,1164.0,3447.803608,1800,-463.0,2853.861386,-264.5841584,-647.0,1947.583314,-388.0,-1713.5,1380.0,-616.8910891,-401.0,1350.861386,3031.970297,-447.5445545,1770.446632,2922.158416,256.0,1605.783612,1928.256612,3445.032331,-835.0,-408.049505,1589.298372,1657.564693,670.0,1419.290417,614,2752.53,10,1468.128713,2994.201103,1994.202312,-32.95049505,1898.226395,7342,-1090.029703,-1162.0,2617,-1425,2894.178218,3532.190824,-7915,-938,1744.370434,3352.910891,1624.60396,-58.21782178,-1080.0,1071.831683,-1226.0
1574,10,1,1,1,5,-625.5,-115.5,-770.0,3217.293657,-423.0,-294.0,-402.5,2902.659677,1355.385816,-461.0,3426.778824,1108.451429,-586.0,2974.485269,-39.57272727,1415.137048,3066.795321,2775.261261,2745.887131,2870.183543,-731.0,-546.0,3151.19522,3397.786908,-470.0,-505.0,2968.621183,-1060,2904.718182,-767.0,3392.54478,2767.790909,2559.927273,-691.5,-589.9545455,3934.397477,-894.0,-297.5,11,1544.52539,2426.090909,-1094.5,1272.612659,1522.708383,3229.4757,-580.3818182,1301.163636,-248.0,1332.5,3023.271878,2442,-630.5,2709.890909,-284.4864865,-451.5,1265.164616,-442.5,-1714.981818,575.0,-328.1363636,-794.5,1671.963636,3062.127273,-452.7727273,1394.280368,2468.154545,113.0,1743.580498,1531.451117,3779.568971,-530.0,-608.6090909,1525.516179,1509.266447,63.0,1551.533647,1051,3329.709091,10,1556.218182,2761.615403,1614.678183,-633.9099099,1453.001231,7493,-1109.486486,-947.5,590,-1607,2942.527273,3283.376526,-7806,-2346,1270.670831,2906.936364,1245.181818,171.7636364,-1040.0,1540.481818,-615.0
1575,10,1,1,1,5,-579.0,-743.0,-460.0,3401.410338,-792.0,-534.0,-315.0,3304.865053,1480.6884,-381.5,3307.182187,1758.947991,-584.0,3551.543467,481.7216495,1793.631702,3529.803023,2874.397959,3272.597271,3283.930253,131.5,-302.0,3318.313655,2708.244851,-732.0,-719.0,3313.147374,-1331,2418.142857,-688.5,2823.623972,2873.132653,2850.836735,-706.0,-488.8367347,2975.362398,-562.0,-526.0,541,1528.854967,2635.0,-445.0,1564.212373,1827.605551,3264.641551,-514.1752577,1296.908163,-459.5,777.0,3014.836753,1785,-460.5,3035.680412,-347.5102041,-356.5,1990.573145,-437.5,-1827.979381,192.0,-481.3265306,-693.0,1416.329897,2457.642857,-761.3979592,1627.489497,2607.907216,1034.0,1932.684478,1481.610141,3649.20278,-482.0,-564.1020408,1814.61971,1451.110706,1883.0,1695.440068,1664,3347.762887,10,1431.693878,3113.765068,1524.765164,809.6020408,1621.25546,6297,-1796.020619,-745.0,1518,-1056,2896.556701,2616.838165,-3875,-1034,1495.232124,2581.581633,1263.536082,499.877551,-526.0,1235.204082,-599.0
1576,10,1,1,1,5,-313.0,-364.0,-585.0,3410.90999,-727.0,-682.5,-541.5,3196.874665,1360.091099,-910.0,3443.238795,1567.002462,-409.0,3211.786638,188.8529412,1982.031288,3119.79208,2670.45098,3249.441415,3544.665449,-671.5,-832.5,3090.77339,3503.467736,-277.0,-319.0,2997.919023,-3569,2959.485149,-551.0,3668.749586,2632.940594,2763.920792,-95.0,-354.9901961,2852.193823,-353.0,-985.0,1815,1521.021755,3140.534653,157.0,1732.807302,2056.237372,3503.28801,-300.1666667,1429.782178,-571.0,868.0,3203.211165,1929,-532.5,2895.346535,-458.2079208,-522.0,1703.368261,-257.0,-1266.425743,1364.0,-498.2673267,-567.0,1447.693069,2668.524752,-444.8712871,1507.347181,2577.470588,1027.0,1672.002483,1374.601074,3230.667164,-116.0,-320.3762376,1747.788814,1437.093194,782.0,1122.692333,765,2560.425743,10,1456.663366,3687.466382,1876.149776,1064.376238,1511.542982,5147,-994.6336634,-1030.0,3232,-3104,2801.316832,3596.082026,-9009,-1686,1324.131702,2996.811881,1537.643564,527.6336634,-550.0,1341.920792,-294.0
1577,10,1,1,1,5,-530.0,-250.0,-509.0,3526.193065,-289.0,-133.0,-596.0,3364.582958,2115.335912,-372.0,3480.905961,1696.745357,-251.0,3384.016459,497.9361702,1354.417319,3061.158971,2754.808511,2957.937653,3297.09059,-183.0,-570.0,3464.343729,3553.600628,-716.0,-131.0,3434.108048,-1250,2625.774194,-918.0,4071.682602,3077.473118,2957.430108,-486.0,-702.8829787,3541.928125,-243.0,-499.0,381,1801.422493,2839.88172,-455.0,1807.663442,1516.54825,3752.274537,-581.2340426,960.9255319,-499.0,498.0,3149.415628,391,-585.0,2918.365591,-722.5425532,-749.0,1398.551576,-415.0,-1521.537634,708.0,-43.90322581,-835.0,1235.376344,2456.361702,-695.5425532,1466.108654,2754.351064,266.0,1475.152402,1894.800739,3581.829835,-1011.5,-634.8829787,1531.442169,1800.887422,2371.0,1359.03911,354,2924.430108,10,1376.301075,3251.468322,1861.716786,-117.4893617,2139.807426,6674,-999.5268817,-650.0,912,-1142,3142.698925,3246.141529,-8279,-1179,1455.620474,3201.88172,992.1595745,330.5638298,-1651.0,1464.387097,-677.5
1578,10,1,1,1,5,-476.5,-227.0,-457.0,3552.018769,-573.0,-325.0,-379.5,3487.270335,1857.365938,-397.0,3585.164061,1712.211038,-457.5,3185.409119,645.9693878,1767.487215,3371.4157,2727.42268,3410.172295,3871.639462,519.0,-513.0,3651.363306,3203.11465,-584.0,-527.0,3407.847563,-2348,2784.081633,-579.0,3515.579868,3102.5,2896.285714,-300.0,-739.255102,3401.329034,-629.0,-403.5,580,1545.485272,3211.836735,440.0,1609.23783,1867.391917,3671.330295,-713.4489796,1715.622449,-252.0,1049.0,3276.33002,1960,-336.0,2691.602041,-273.1752577,-514.0,1816.2175,-504.5,-897.6494845,894.0,-416.6836735,-559.0,1344.693878,2871.795918,-548.3571429,1968.695725,2676.765306,562.5,1707.252085,2032.116195,3362.720605,-549.5,-731.4285714,1842.92026,1488.253823,1480.0,1524.548873,1052,2554.175258,10,1268.632653,3759.952526,974.4417986,373.8762887,1914.134272,6363,-1301.57732,-631.0,1724,-123,3062.673469,3205.007775,-10008,-1198,1876.849245,2965.459184,1598.214286,519.0408163,-1277.0,1495.571429,-407.5
1579,10,1,1,1,5,-303.0,-614.0,-238.0,3497.192789,-737.0,-639.0,-382.0,3586.127562,1536.361601,14.0,3542.155492,1944.481889,-622.5,4142.377762,-91.4,1779.599987,2907.182543,3086.842105,3451.543173,3411.561228,-324.0,-581.0,3383.386524,3066.728193,-365.0,-640.5,3558.749328,-961,2815.234043,-259.5,3178.74874,3016.93617,3230.148936,-589.0,-553.6842105,3746.018188,-139.0,-483.5,2175,1379.48683,2973.478723,443.0,1677.677223,1845.40652,3134.384476,-450.0421053,1908.510638,-811.0,1000.0,3966.498113,1660,-465.0,3592.819149,-674.7234043,-591.5,2238.33028,-393.0,-1362.382979,-135.0,-610.9574468,-168.0,1245.638298,3250.021277,-426.287234,1993.027663,3246.084211,1131.5,1099.606658,1952.657002,3478.547171,-464.0,-409.3829787,1166.024715,1236.816443,2829.0,1965.687756,667,2869.06383,10,901.6702128,3455.434845,1470.192432,208.9574468,1736.353084,7722,-1671.021277,-917.0,1910,-538,2943.170213,3503.148748,-8269,-1400,1806.198498,2713.170213,1727.12766,66.03191489,-1670.0,1802.223404,-428.0
