unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean
1685,10,1,1,0,5,742.0,609.5,115.0,54.0,-36.0,274.0,137.5,2444.7983350604873,646.0,1920.7940971671264,1711.91510458352,1684.4510283612603,-6.109756097560975,320.5,332.3614457831325,320.0,-59.0,2498.907809616805,19.5,-540.0,551.5,2941.549619310941,-3243.132530120482,1684.9848581483377,2044.711767303996,-3211.7951807228915,180.0,408.0,-2353.590361445783,32767.0,250.0,-53.72289156626506,352.0,2383.841345752526,-17308.0,32767.0,-965.734939759036,2870.2063626070567,32767.0,1872.6307858453583,2237.794758832707,58.0,-442.0,512.0,-8071.926829268293,-14414.0,111.3170731707317,32767.0,1941.3056316875127,-1905.9268292682927,-3318.1463414634145,-3038.012048192771,-3445.621951219512,1204.0,2185.7237195618272,2536.6191418173808,2407.0,1919.236794519746,-206.2926829268293,-1266.0,1488.7316426332563,2542.6166670872244,3255.354593718828,2243.333725657892,-2771.731707317073,-1942.987951807229,21387.495606638815,-695.0,276.0,59.16867469879518
1686,10,1,1,0,5,565.5,1043.0,351.0,84.0,128.5,424.0,1103.5,2158.8298392597585,-61.5,1566.8831508906972,2338.86712614205,1883.3567710864645,-7.686046511627907,61.5,467.0470588235294,287.0,48.0,2201.898532089808,96.5,720.0,59.0,2850.9639126216325,-2580.6162790697676,1793.8920727076993,2085.7016192618903,-2585.2441860465115,-65.0,450.0,-4802.511627906977,32767.0,494.0,530.953488372093,69.5,2318.8416007891037,-2565.5,32767.0,-3729.1511627906975,3116.3239040726576,32767.0,2557.659917327588,2042.53085835399,287.5,475.0,822.5,-5831.674418604651,-2055.0,193.6860465116279,32767.0,2395.776720335035,-2396.1294117647058,-3413.1046511627906,-3114.093023255814,-3335.220930232558,1279.0,2494.391230271199,2774.136819936504,1913.0,1679.7262910339582,-5177.441860465116,-1515.0,1827.7189633838768,2174.6703645137145,2515.06046172836,2992.7335340929317,-3116.5348837209303,-3033.686046511628,23829.04454193461,-117.0,300.0,285.8720930232558
1687,10,1,1,0,5,1140.0,229.0,340.0,320.0,-81.0,213.5,-71.0,2607.380377127943,-502.0,1810.47533792801,2370.381001611746,2340.721750977823,221.20987654320987,727.0,-166.40740740740742,526.0,590.0,2088.0397432070135,138.0,261.0,413.0,3046.8653896483174,-2921.5731707317073,1670.2999091736087,1998.8300679656504,-3153.1604938271603,33.0,303.0,-1510.6097560975609,32767.0,248.0,147.54320987654322,744.0,2289.760254317623,-3739.0,32767.0,-1802.7407407407409,2694.517205980923,32767.0,2479.281684682323,2211.110385221315,672.0,-189.0,617.0,-9304.456790123457,-14445.0,298.2716049382716,32767.0,1874.6102870717052,-1333.4567901234568,-3438.8024691358023,-3172.451219512195,-3749.925925925926,1704.0,2892.357298668135,2929.9179689420193,2773.0,1386.1840773491435,-7054.765432098766,-486.0,1737.939808138034,2292.8584025885652,3050.3824652943968,2823.318930220351,-3543.259259259259,-3184.6543209876545,20128.228085848332,-343.0,1322.0,-46.91358024691358
1688,10,1,1,0,5,488.5,74.0,695.0,681.0,-230.5,588.0,767.0,2064.7459053553753,386.5,2430.1579807181665,1769.136457744516,1840.6411067236013,17.32051282051282,498.5,32.666666666666664,144.0,288.0,1873.659849139148,386.0,963.0,-212.0,2488.2411231463284,-2975.772151898734,1763.1171290005743,1645.6719572852398,-3287.897435897436,169.0,428.0,-146.9620253164557,32767.0,2139.5,432.9240506329114,644.5,2863.868323094654,-5899.0,32767.0,-5781.551282051282,2316.079973707473,32767.0,1914.0081360344443,2397.595588766895,542.0,404.0,225.0,-6216.320512820513,-8435.0,377.1794871794872,32767.0,2515.8495619915966,-2807.6794871794873,-3043.0641025641025,-3066.215189873418,-2632.9615384615386,2276.0,1827.7872038314488,2754.2729383056617,523.0,1904.378084413857,-4841.5641025641025,-1977.0,2740.3665668021636,3404.1782646369584,2318.2230190334,2486.2862558421307,-3479.4303797468356,-4253.679487179487,22626.43044371109,563.0,-308.0,511.1025641025641
1689,10,1,1,0,5,493.0,90.0,-66.0,-258.0,888.0,557.0,-302.0,2306.4118395510336,264.0,2316.606993293013,1958.1662186309632,1951.483400814168,66.62337662337663,-235.0,393.12987012987014,421.0,240.0,1903.0071399588487,253.0,-143.0,-145.0,2845.8996298157335,-3281.5641025641025,2551.080597817846,2141.57331175482,-3524.844155844156,-27.0,194.0,589.6753246753246,32767.0,-250.0,-290.5,248.0,2550.9676393705727,-20084.0,32767.0,4437.831168831169,2353.9379462111824,32767.0,2660.57868640151,2684.0536592766175,-44.5,732.0,-402.0,-6385.623376623376,-4498.0,303.75324675324674,32767.0,2242.292557249275,-2358.2337662337663,-2638.8311688311687,-3532.311688311688,-2822.493506493506,2512.0,2305.6954290853723,2803.5800236898153,1582.0,2359.1656574071317,-6836.38961038961,-2221.0,1868.2449633393028,2865.238472496401,3281.1702352977477,3070.7806096121076,-3450.1688311688313,-3281.0779220779223,23194.451392053008,-304.0,869.0,381.3766233766234
1690,10,1,1,0,5,956.0,222.0,796.0,235.5,-26.0,261.0,726.0,1985.8299842335855,44.0,1698.6089459581003,2071.4582620811652,1490.0704846311717,-126.77333333333333,904.0,548.7631578947369,237.0,210.0,1994.77922339889,258.0,1379.0,41.0,2427.9354516350086,-3801.9210526315783,2221.4338390227954,1798.591934788937,-4205.4078947368425,497.5,525.5,-8535.342105263158,32767.0,-36.0,51.223684210526315,643.0,2649.21847279952,-2621.0,32767.0,-7554.421052631579,2945.662528638035,32767.0,1915.5765003711645,2529.4657763251116,974.0,933.0,126.0,-6025.293333333333,-1156.5,511.2133333333333,32767.0,1497.2362328860022,-2971.9466666666667,-3218.693333333333,-3263.184210526316,-2286.973333333334,1084.0,1696.1189944041869,2972.682250504647,887.0,1914.403962943384,-4219.106666666667,-1354.0,2794.337090490138,2902.570066986724,3176.0398867439253,2593.2754702923376,-3423.5466666666666,-3413.4210526315787,24634.340901194275,1012.0,-368.0,-89.89473684210526
1691,10,1,1,0,5,45.5,-223.0,646.0,53.5,198.5,91.0,740.0,2128.6086183128064,103.0,1752.3237169224435,2662.833675916611,2333.75167521717,-108.32894736842104,137.0,326.5,-113.5,1049.0,1917.4347555001707,705.5,178.0,214.5,2098.037157344931,-3475.1052631578946,2584.4472467350747,1849.7724277566924,-3648.08,-68.0,567.0,-1191.8684210526317,32767.0,927.0,22.32894736842105,-226.5,2969.9098032244833,-17434.5,32767.0,-5311.4473684210525,2150.9235562280783,32767.0,1759.9397431194502,3007.017928191315,1402.0,-459.0,870.5,-2019.1052631578948,2761.0,518.7236842105264,32767.0,2506.606182036225,-1944.88,-2814.5,-3583.2763157894738,-2513.7466666666664,2200.0,1231.163294330242,2379.941406310731,1075.0,3017.9248319915537,-1044.6184210526317,-2057.0,2506.5632278657745,2201.6325802742226,2619.79298004828,2858.282053937556,-2714.3552631578946,-3730.552631578947,25746.10418876007,-167.0,652.0,902.092105263158
1692,10,1,1,0,5,-42.5,375.0,1030.0,335.5,597.0,668.0,-89.0,2069.373361468528,369.0,2583.9269750259327,1584.0592952711409,1945.4745351004665,136.4078947368421,-144.0,26.06578947368421,808.5,621.0,1989.0174116438052,641.5,328.0,676.0,2861.098665307127,-4191.75,1678.897792124015,1812.6978059848316,-4036.693333333333,452.0,523.0,-4727.513157894737,32767.0,272.0,423.05263157894734,350.0,2025.2724583346528,-6102.5,32767.0,5964.355263157895,2251.369292906023,32767.0,2176.3958909398175,2570.0478989521944,306.0,-2.0,608.0,-5132.605263157895,-21518.0,636.8552631578947,32767.0,1832.0880931755316,-3237.56,-2127.065789473684,-3884.0,-2737.16,1687.0,1420.1111424917017,2289.4959990972407,981.0,2158.198115387732,-6924.210526315789,-2269.0,2073.5095279474576,2807.775387637662,2565.793757452564,2843.1719238629694,-2683.7763157894738,-3841.2631578947367,20293.97328047473,188.0,111.0,-21.789473684210527
1693,10,1,1,0,5,487.0,263.5,170.0,153.0,1078.0,471.0,-451.0,1605.089811777347,67.0,3122.3158872569866,1780.7022243990002,2354.428433979351,249.72972972972977,844.5,-333.6621621621622,734.5,503.5,2123.187756652718,321.5,-100.0,237.0,2499.133450585406,-3123.472972972973,2687.357100214999,3064.9943342512015,-4091.554054054054,319.0,248.0,53.067567567567565,32767.0,0.0,601.918918918919,609.0,2409.618104704276,-13619.5,32767.0,2994.27397260274,2204.195371710299,32767.0,2217.2855311541216,3527.828919223406,1133.0,694.0,711.0,3654.506849315069,598.0,319.0405405405405,32767.0,1946.2871457628935,-1689.7397260273972,-3065.9189189189187,-4161.472972972973,-3531.5945945945946,940.0,2729.4787995784886,3155.932584470233,2133.0,2269.509429475567,815.6486486486486,-1003.0,2784.692376782215,2175.32232349668,2681.633917316835,2617.109629875488,-2650.864864864865,-3236.6027397260273,24285.31998858853,498.0,93.0,-307.6575342465753
1694,10,1,1,0,5,668.0,657.5,173.0,-29.0,-131.0,780.5,400.0,2308.01863817274,288.0,2129.4378937389615,1967.5672555812428,2003.10711943831,634.1369863013699,49.0,78.75,310.0,-90.5,1722.075765033051,-70.0,807.0,840.0,2918.8175852694294,-3189.150684931507,2598.331027574821,2261.7800102180395,-2195.3698630136987,445.0,1271.0,1605.5068493150684,32767.0,345.5,-209.83561643835617,247.0,2144.209028528863,-17360.0,32767.0,9740.712328767124,2681.196997931175,32767.0,2609.421291412008,3023.1551697461136,314.0,979.0,721.0,-6326.986301369863,-3763.0,-214.72602739726028,32767.0,2122.63796414168,-2975.777777777778,-3248.972602739726,-3513.0,-3727.767123287671,1254.0,1670.7465482601408,2423.949172743425,1200.0,1206.9781821329116,-364.2054794520548,-1914.5,2585.2292127714877,2606.949353388275,2969.7965078106727,3071.777799652993,-3226.1369863013697,-2807.4520547945203,27265.18348786157,3515.0,461.0,441.83561643835617
1695,10,1,1,0,5,907.5,38.0,-1874.5,-19.0,756.5,543.0,518.5,3265.67757647946,256.5,1791.9691067546664,2203.6457153960587,1998.1540773703523,313.0735294117647,-940.0,-32.25,-32.0,-156.0,2589.1856039487593,666.5,849.0,1197.0,3694.748218123763,-10.202898550724637,1252.5131768325018,2282.9165137743616,-3480.323529411765,279.0,683.0,-3538.7391304347825,32767.0,28.5,-173.79710144927537,-156.0,3033.342330176652,-24767.0,32767.0,-6815.676470588235,709.9495309563846,32767.0,3249.151990643789,3017.5849323915636,22.0,-709.0,159.0,797.3823529411765,-17250.5,684.5441176470588,32767.0,2005.148400094463,-1906.985294117647,-915.6764705882352,-1950.9130434782608,-3340.6323529411766,2308.0,2779.0933415958248,3171.734371563217,1270.0,2189.389824106962,3385.029411764706,-1541.5,2273.3497175676803,3709.445442044218,2856.8864595680593,2916.57154631514,-4722.782608695652,-3198.0588235294117,25458.906065346124,-76.0,1883.0,870.5147058823529
1696,1,1,2,1,5,-1363.0,-2038.5,-1649.5,-1377.0,-731.5,-1777.0,719.5,3822.87603692205,-1022.0,3826.088688305429,3528.157833364165,3689.162963980732,455.34722222222223,-1303.5,-924.7638888888888,-406.0,-2105.0,3636.700938388772,1298.5,4907.0,420.0,3480.1740683625862,-1306.082191780822,3795.5360081833505,4304.531347891027,-4832.847222222223,-1560.5,-148.0,-487.8219178082191,10733.0,391.0,-725.945205479452,-1000.5,4141.9220443473605,-1752.0,10348.0,454.68055555555554,1117.646873547552,10663.0,3508.645429067118,3842.706055924483,-1708.0,3564.0,-216.0,1904.0694444444443,-2865.0,1203.5555555555557,10111.0,4072.740125756178,-84.26388888888889,-1446.7222222222222,-4585.369863013699,-5161.416666666667,1351.0,3757.387531931649,3606.393320290268,-891.0,4178.335134124063,945.6527777777778,-48.0,3585.3738555991035,3440.174141391685,3367.8043548934825,3301.668977478532,-4719.438356164384,-4543.819444444444,4977.549455639123,3283.0,-103.0,553.4166666666666
1697,2,1,2,1,5,-735.0,-834.0,-1973.0,-1306.0,-2870.0,-2133.5,-835.5,3755.1322816235897,-776.0,2926.9950685120316,2980.305779663897,3905.0286463801817,1099.6125,-2108.5,-82.45569620253164,-758.5,789.0,3093.384766752085,-1046.5,5631.0,1072.5,4673.712482955879,-1275.5125,3558.192578732038,412.0249120144236,-6518.556962025316,-506.0,-887.0,-2052.3670886075947,9702.0,1059.0,-1846.632911392405,1077.5,4175.0543514239125,2875.0,11544.0,-55.40506329113924,3667.016992712708,11643.0,3345.4240127415896,4804.232973232433,-1155.0,-1398.0,-970.0,-1131.9375,-6860.0,-1168.7875,9734.0,3971.378431272321,-55.16455696202531,-4751.5125,-4901.189873417721,-6195.75,-696.0,3283.790586539799,4450.155158326931,-326.0,3044.4164325860547,-130.6125,-35.0,3461.6931350270997,5157.65192035265,4915.9981769676615,5147.07245464729,-6241.175,-4509.734177215189,4180.390148110366,7080.0,-346.0,-1871.5696202531649
1698,3,1,2,1,5,-323.5,-433.0,-531.0,-556.5,-841.5,-706.0,-776.5,3852.895777949833,-501.0,4674.770478599187,4469.834707525705,4558.623064410436,-93.25581395348836,-655.5,-432.5813953488372,-626.0,-386.5,3086.350348710671,-254.0,4776.0,-344.0,4312.86389348936,-4087.1511627906975,2346.598615369691,1680.0137971776928,-4132.674418604651,-661.0,-519.5,462.90697674418607,17837.0,-443.0,132.17441860465115,-242.5,4239.304659598106,-2185.0,18081.0,527.2441860465116,1889.335263587933,16895.0,4349.2040845280035,3249.1507816951757,-980.5,1719.0,-349.5,674.7093023255813,-2477.0,-1203.7209302325582,17929.0,4531.969138603639,-5352.988235294118,-2169.4883720930234,-3927.755813953489,-3575.9418604651164,813.0,4402.035391868806,4426.647280935167,27.0,4291.8822936444385,-332.0581395348837,-2345.0,4457.146011140933,4760.281600000509,4571.480859633998,4778.871880020042,-3488.7558139534885,-3920.139534883721,4767.132180809877,5365.0,4098.0,-192.5581395348837
1699,4,1,2,1,5,-607.0,-576.5,-502.5,-656.0,-442.0,-594.0,-750.0,4316.010838878404,-755.0,3822.2950392745183,3705.6646850257657,3966.396976027406,-334.1764705882353,-670.0,-544.3106796116505,-1008.5,-539.0,4951.6856926689115,-600.5,5359.0,-255.0,4424.306572745281,-3657.8349514563106,4080.52385523019,4158.825167119486,-3302.029126213592,-638.0,-500.0,-41.56310679611651,17746.0,-7.5,-577.1456310679612,-500.0,4402.74345406788,-2507.5,18753.0,11.21359223300971,4453.053107053707,19794.0,2251.2000217108575,4661.329202075629,-690.0,4632.0,-661.0,236.5686274509804,-1881.0,-529.9509803921569,17880.0,4130.936795200336,-645.6176470588235,-3755.921568627451,-3539.854368932039,-3400.8823529411766,673.0,4468.080413529975,4888.319226812968,541.0,3969.952952724675,-227.35294117647055,-621.5,3821.842549916891,4477.991249278767,4664.851343457341,3108.396128831031,-3596.8333333333335,-2430.1747572815534,7121.242948256912,5582.0,4081.0,-691.0582524271845
1700,5,1,2,1,5,664.0,-621.0,-567.5,-459.5,-522.0,-564.0,-945.0,3728.1975974231977,-631.0,3616.693744759481,3573.509137250341,3675.813044110618,752.1777777777778,-613.0,-328.0740740740741,-429.0,721.0,4688.343941628926,-746.0,4533.0,765.0,4044.0365971541464,-2030.3823529411768,3661.591153256694,98.02480411723464,-2927.0296296296297,-446.0,-667.5,-590.0514705882352,17630.0,656.0,-265.33088235294116,761.0,5013.024674107427,-2046.0,19726.0,378.5777777777778,5058.887258846841,19577.0,3752.8941746604414,4009.1626008774383,-794.5,-405.0,-511.5,-334.3333333333333,-2166.0,-319.2,18594.0,3703.847274372863,-89.54074074074074,-3674.607407407407,-3072.2132352941176,-2770.6740740740743,1196.0,398.7924812138543,453.5510011203635,1421.0,3329.296193612262,-327.44444444444446,-141.0,4617.32191106466,3909.2414039902014,4896.231537141082,3962.311320505188,-3427.7185185185185,-3307.82962962963,6832.036554723479,-417.0,371.0,349.85925925925926
1701,6,1,2,1,5,-625.0,-671.0,-328.0,-748.5,-433.0,-454.0,-734.0,3589.349464462964,-427.0,3613.512656414406,3255.705662590246,1740.2718811211216,192.86725663716817,-476.0,-1244.6725663716811,-485.0,-570.0,3577.408256585508,-706.0,4214.0,135.0,3858.110378825276,-2158.6403508771928,3581.9802052241857,4007.560286361437,-2969.7433628318586,-855.0,-97.0,-308.0,16883.0,324.0,-595.438596491228,-741.0,3729.79918820532,-2010.0,16422.0,1506.0619469026549,3815.5168293114866,16506.0,3452.9105433159625,3988.022604125672,-541.5,6027.0,-499.0,-45.13274336283186,-1960.0,-488.86725663716817,16508.0,3943.31075492694,-390.4513274336283,-2920.495575221239,-3191.9469026548672,-3134.2566371681414,297.0,4731.671140927663,4957.248207071562,1886.0,3559.804749555969,-203.35398230088495,-400.0,3417.5581730355257,3881.178474900634,4099.841696410404,4023.912594120136,-3064.141592920354,-3272.9646017699115,4931.927736357065,3601.0,462.0,7.929203539823009
1702,7,1,2,1,5,-1229.0,-699.0,-601.0,-235.5,-645.0,-221.0,-766.5,4348.778547056388,-899.0,4800.915829586766,4298.794816910024,5302.673498171334,90.93396226415096,-910.0,10.352380952380951,-216.0,-125.5,4215.616389955188,-565.0,7917.0,231.5,4642.569020471454,-3477.811320754717,4581.808974112529,4243.99007800653,-3599.0666666666666,-729.0,-273.0,-44.86792452830189,16618.0,814.0,-523.3679245283018,-1273.0,4884.443290725921,-1715.0,16999.0,-975.5188679245284,4061.524489630498,17392.0,3850.7756642240447,5093.937467608462,46.5,5649.0,-251.0,724.8857142857142,-1469.5,-381.1509433962264,16655.0,2086.31745602698,-274.6095238095238,-3195.7264150943397,-3919.698113207547,-2875.7075471698113,630.0,4468.851822120819,5421.151545884574,370.0,4267.3682647433625,1136.4095238095238,-251.0,3993.201771348832,5011.625787461875,4235.3383378710905,4561.247080320501,-3197.904761904762,-3598.698113207547,5121.594483602522,8305.0,6689.0,-373.5471698113208
1703,8,1,2,1,5,-438.5,-625.0,-411.0,-683.5,-1315.5,-696.0,-550.0,3718.6537711233086,-1653.0,3761.689229241472,3991.911645077104,3785.152412734125,506.7894736842105,-469.0,-277.42105263157896,-1436.5,-743.0,1916.8749200338611,-498.0,8623.0,546.0,5403.520552835433,-3510.634782608696,4183.514163769993,3849.971696613612,-2715.0173913043477,-654.0,-779.5,147.7982456140351,17181.0,539.5,-891.8859649122807,-464.0,4777.871337162622,-2536.5,16803.0,2020.0263157894735,4398.438161421526,16850.0,4184.462432117022,4615.53926820079,-1241.0,7939.0,-440.5,350.12280701754383,-2061.0,-700.3245614035088,17323.0,4009.9421535928273,-98.96491228070175,-4095.4122807017543,-3446.754385964912,-3278.5304347826086,692.0,3835.006723163968,4115.453921650076,2848.0,3629.5724765560335,709.6666666666666,-141.5,3699.7935623807994,4452.742731977748,4881.329703635321,4399.125026603837,-3514.4561403508774,-3719.98245614035,4402.183736551572,5601.0,5354.0,483.57894736842104
1704,9,1,2,1,5,-573.0,-312.5,-580.0,-838.0,-810.0,-720.0,-654.0,2607.1308233265704,-890.5,2732.67785513916,2106.1650793805043,2014.116904169097,-521.4579439252336,-1044.5,-502.5233644859813,-662.0,-145.0,2301.5255481311965,-633.0,1581.0,-285.0,2786.273480885958,-2892.841121495327,2737.2604654326515,2469.834352992337,-3060.509433962264,-687.0,-218.0,192.3551401869159,11904.0,495.0,-516.4205607476636,-629.0,1989.6051896539063,-1318.0,10987.0,544.2897196261682,2364.642791926305,9496.0,2527.080810472233,2837.8872072732815,-689.5,1195.0,-481.0,-119.50467289719626,-1450.0,-545.7943925233645,10696.0,2475.3278737017185,-235.5,-2608.4205607476633,-2989.7476635514017,-2884.311320754717,957.0,2966.563687526282,3030.747943530397,653.0,1242.8586771337896,-419.89719626168227,-168.0,2773.3555825649637,2590.7160304688796,3010.1083638223076,2707.2231989687975,-2906.5607476635514,-2828.626168224299,3118.2512735052287,2119.0,543.0,-356.67289719626166
1705,9,1,2,1,5,-687.0,-673.0,-618.0,-1050.0,-704.0,-530.5,-825.0,2568.7930333522713,-881.0,2319.255810544277,2263.183031228469,2184.4741796802323,-254.77777777777777,-625.0,-389.8181818181818,-575.0,-1069.0,2570.301518366436,-340.0,312.0,-270.0,2686.414323851773,-3095.7272727272725,2295.997241910468,2653.852933051547,-2947.8585858585857,-770.0,-773.5,489.18367346938777,12556.0,-754.0,-440.5959595959596,-613.0,2986.9313870779006,-1353.0,9417.0,8.818181818181818,2652.764681663259,9437.0,2456.604798830902,2491.5423454275715,-431.0,1260.0,-210.0,-313.45454545454544,-519.0,-511.959595959596,10009.0,2343.512639453092,-2563.316326530612,-2972.373737373737,-3137.122448979592,-3073.191919191919,850.0,2441.5642443285565,2678.669233277559,779.0,2705.0718089323364,-392.3939393939394,-929.0,2406.257911704191,2995.2129863821824,2812.4601570305304,2538.079586086225,-3181.959595959596,-3102.121212121212,3574.29796740563,680.0,1930.0,-539.8181818181819
1706,9,1,2,1,5,-730.0,-919.5,-83.5,-529.5,-1020.0,-742.0,-767.5,2826.3278481024863,-708.5,2119.11919899432,2452.680799275236,2524.3903774721325,-1023.529411764706,-494.0,-317.12745098039215,-440.5,-568.5,2050.605311370746,-618.5,1144.0,-978.5,2522.9782170136873,-2926.4803921568628,2449.241476821581,2098.246023639954,-3409.598039215686,-638.0,-558.0,177.95098039215685,6120.0,-451.0,-314.578431372549,-590.5,1939.683088485397,-1952.5,10560.0,269.65686274509807,2598.686007169787,10357.0,2591.178771541269,2617.117623574072,-300.0,660.0,-187.5,-934.6960784313726,-799.5,-813.8627450980392,8730.0,1980.618605598257,-1427.118811881188,-2642.725490196078,-2921.705882352941,-3011.343137254902,1192.0,2187.6149994926855,2474.1891003025885,550.0,1918.4064758978031,-581.4215686274509,-633.0,2355.7648913827843,2074.42957154238,2308.0692456955876,2619.633810485363,-3006.6666666666665,-3624.5882352941176,4132.255062327901,820.0,253.0,-424.97058823529414
